INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID
201219475,15-Jan-12,15-Jan-12,15-Jan-12,1640 E EVANS AVE,3149785,1672387,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university
2012140636,01-Apr-12,01-Apr-12,06-Apr-12,985 S LOGAN ST,3145350,1679861,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-park-west
20129131,06-Jan-12,06-Jan-12,07-Jan-12,1728 E 17TH AVE,3150030,1695956,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west
2013168365,12-Apr-13,13-Apr-13,15-Apr-13,1200 S ONEIDA ST,3166599,1678838,3,322,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale
2013360047,01-Aug-13,02-Aug-13,02-Aug-13,E COLFAX AVE / N BROADWAY ST,3144156,1694853,6,621,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",civic-center
2013601724,14-Dec-13,14-Dec-13,14-Dec-13,183 W ALAMEDA AVE,3142935,1684444,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
20126006238,11-Aug-12,12-Aug-12,12-Aug-12,330 E COLFAX AVE,3145482,1694804,6,623,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",capitol-hill
2013432938,10-Sep-13,10-Sep-13,10-Sep-13,2735 W ELLSWORTH AVE,3134604,1686360,4,411,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",valverde
2013173471,19-Apr-13,19-Apr-13,19-Apr-13,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2012510486,01-Nov-12,01-Nov-12,01-Nov-12,2243 N FEDERAL BLVD,3133363,1698718,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sloan-lake
2013254374,01-Dec-12,06-Jun-13,06-Jun-13,1 S WOLFF ST,3127055,1686146,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"NON-INDUSTRY",barnum-west
2013193416,30-Apr-13,01-May-13,01-May-13,3244 WALNUT ST,3146800,1704002,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2013107846,07-Mar-13,07-Mar-13,07-Mar-13,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2012546360,24-Nov-12,24-Nov-12,24-Nov-12,2070 S HURON ST,3141623,1672592,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
20122767,03-Jan-12,03-Jan-12,03-Jan-12,3900 E 48TH AVE,3156932,1710798,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012221135,24-May-12,24-May-12,25-May-12,1133 S BANNOCK ST,3143409,1678844,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
201389399,23-Feb-13,23-Feb-13,23-Feb-13,1145 S CHEROKEE ST,3143057,1678694,3,311,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",overland
2012381301,19-Aug-12,20-Aug-12,20-Aug-12,695 N BRYANT ST,3135289,1690059,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
201416656,10-Jan-14,10-Jan-14,10-Jan-14,1315 E 37TH AVE,3148515,1705178,2,211,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",cole
2014362122,13-Jul-14,,13-Jul-14,2042 ARAPAHOE ST,3143416,1699248,6,611,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",five-points
201262766,15-Feb-12,,15-Feb-12,1475 N DOWNING ST,3148175,1694691,6,623,5312,DISTURBING THE PEACE,All Other Crimes,"INDUSTRY",capitol-hill
2012318901,17-Jul-12,17-Jul-12,17-Jul-12,2383 S DOWNING ST,3148170,1670597,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale
2013357267,31-Jul-13,31-Jul-13,31-Jul-13,300 BLOCK E 6TH AVE,3145349,1689521,3,311,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",speer
2012132878,31-Mar-12,01-Apr-12,01-Apr-12,1445 S PEARL ST,3146125,1676779,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park
20123052,03-Jan-12,03-Jan-12,03-Jan-12,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012368470,13-Aug-12,13-Aug-12,13-Aug-12,1172 W VIRGINIA AVE,3140410,1682901,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2012266789,19-Jun-12,19-Jun-12,19-Jun-12,4935 N PEARL ST,3146007,1711682,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2012384320,22-Aug-12,22-Aug-12,22-Aug-12,5110 N RACE ST,3150881,1712463,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012381412,18-Aug-12,,20-Aug-12,2229 BLAKE ST,3142916,1700917,6,612,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",five-points
2013578243,01-Dec-13,01-Dec-13,01-Dec-13,4571 N IVY ST,3162941,1709422,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
201336014,23-Jan-13,23-Jan-13,23-Jan-13,4430 N GARFIELD ST,3156321,1708804,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2013182283,23-Apr-13,,24-Apr-13,2301 7TH ST,3136478,1699246,1,123,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",jefferson-park
2013134695,25-Mar-13,25-Mar-13,25-Mar-13,1569 S COLORADO BLVD,3157183,1676049,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cory-merrill
2014244040,14-May-14,,14-May-14,11975 E 40TH AVE,3182912,1707217,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",stapleton
2012380902,20-Aug-12,20-Aug-12,20-Aug-12,2345 S DELAWARE ST,3142876,1670774,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2014189739,15-Apr-14,15-Apr-14,15-Apr-14,5585 E YALE AVE,3162461,1668632,3,322,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",goldsmith
2013312583,07-Jul-13,07-Jul-13,07-Jul-13,6302 E COLFAX AVE,3164607,1694932,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair
2012454959,30-Sep-12,30-Sep-12,30-Sep-12,3955 N ONEIDA ST,3166432,1706593,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2012220215,24-May-12,,24-May-12,1500 BLOCK N SPEER BLVD,3141059,1695095,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",cbd
2012257625,14-Jun-12,14-Jun-12,14-Jun-12,3714 N JASON ST,3140770,1705153,1,113,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",highland
2014319436,22-Jun-14,22-Jun-14,22-Jun-14,2918 N WYANDOT ST,3136610,1701661,1,113,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",highland
2014319436,22-Jun-14,22-Jun-14,22-Jun-14,2918 N WYANDOT ST,3136610,1701661,1,113,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",highland
2012320910,18-Jul-12,18-Jul-12,18-Jul-12,7801 E COLFAX AVE,3169510,1695148,2,223,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",east-colfax
2012392102,26-Aug-12,26-Aug-12,26-Aug-12,3303 E 42ND AVE,3155012,1707716,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012461592,04-Oct-12,,04-Oct-12,1178 S KALAMATH ST,3140643,1678536,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
2012223659,26-May-12,,26-May-12,2625 N IVANHOE ST,3162663,1700472,2,222,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",north-park-hill
2012309742,12-Jul-12,12-Jul-12,12-Jul-12,1800 LAWRENCE ST,3142358,1698631,6,611,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",cbd
2014164928,02-Apr-14,,03-Apr-14,440 S HOLLY ST,3162634,1683504,3,321,3563,DRUG - MARIJUANA CULTIVATION,Drug Offenses,"NON-INDUSTRY",washington-virginia-vale
2012289197,30-Jun-12,30-Jun-12,01-Jul-12,4981 E CORNELL AVE,3160429,1667378,3,313,2204,BURG/AUTO THEFT-RESD NO FORCE,Burglary,"NON-INDUSTRY",university-hills
2012155500,15-Apr-12,15-Apr-12,16-Apr-12,4960 N JACKSON ST,3156636,1711977,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012450675,27-Sep-12,27-Sep-12,27-Sep-12,2250 S ONEIDA ST,3166477,1671744,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith
2012410720,04-Sep-12,05-Sep-12,05-Sep-12,2744 W 4TH AVE,3134638,1688149,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
201222901,17-Jan-12,17-Jan-12,17-Jan-12,10700 E DARTMOUTH AVE,3179718,1665260,3,323,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",kennedy
2012375040,16-Aug-12,16-Aug-12,16-Aug-12,2250 S ONEIDA ST,3166477,1671744,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith
201499775,25-Feb-14,25-Feb-14,26-Feb-14,1705 N FEDERAL BLVD,3133375,1696309,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-colfax
201224250,18-Jan-12,18-Jan-12,18-Jan-12,1300 BLOCK N SANTA FE DR,3141001,1693883,1,123,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",lincoln-park
201427889,17-Jan-14,17-Jan-14,17-Jan-14,1705 N FEDERAL BLVD,3133375,1696309,1,121,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",west-colfax
2012229609,28-May-12,28-May-12,29-May-12,2150 S LIPAN ST,3140274,1672075,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",college-view-south-platte
2012419410,10-Sep-12,10-Sep-12,10-Sep-12,3722 CHESTNUT PL,3146815,1707045,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
201225937,20-Jan-12,20-Jan-12,20-Jan-12,4945 N PEARL ST,3146045,1711810,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2012309584,12-Jul-12,12-Jul-12,12-Jul-12,2042 ARAPAHOE ST,3143416,1699248,6,611,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2013345446,25-Jul-13,25-Jul-13,25-Jul-13,2910 S BRYANT ST,3135781,1666841,4,422,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",college-view-south-platte
2012288888,30-Jun-12,30-Jun-12,01-Jul-12,3682 N LOCUST ST,3164763,1705505,2,221,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",northeast-park-hill
2013201481,05-May-13,05-May-13,06-May-13,6625 LEETSDALE DR,3165646,1681209,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2013201534,05-May-13,06-May-13,06-May-13,835 E 50TH AVE,3147226,1712486,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2012479192,14-Oct-12,14-Oct-12,14-Oct-12,1178 S KALAMATH ST,3140643,1678536,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2012494708,23-Oct-12,23-Oct-12,23-Oct-12,957 S PERRY ST,3129280,1679915,4,412,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",westwood
2013295287,28-Jun-13,,28-Jun-13,1499 N BROADWAY ST,3144130,1694794,6,611,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",civic-center
2012323885,19-Jul-12,,19-Jul-12,1178 S KALAMATH ST,3140643,1678536,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill
2012341822,28-Jul-12,29-Jul-12,29-Jul-12,3301 E 42ND AVE,3155008,1707742,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012268023,19-Jun-12,19-Jun-12,19-Jun-12,11975 E 40TH AVE,3182912,1707217,5,511,2399,THEFT - OTHER,Larceny,"INDUSTRY",stapleton
2012458367,02-Oct-12,02-Oct-12,02-Oct-12,4238 N YORK ST,3151970,1707893,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2012228060,28-May-12,28-May-12,28-May-12,2792 S FEDERAL BLVD,3133848,1667830,4,422,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",college-view-south-platte
2012265143,18-Jun-12,18-Jun-12,18-Jun-12,2955 W BAYAUD AVE,3133746,1685649,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2012265207,18-Jun-12,,18-Jun-12,4935 N PEARL ST,3146007,1711682,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",globeville
20142253,01-Jan-14,02-Jan-14,02-Jan-14,80 S PENNSYLVANIA ST,3145914,1685772,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",speer
2013593596,09-Dec-13,09-Dec-13,10-Dec-13,111 S MADISON ST,3155710,1685564,3,312,2399,THEFT - OTHER,Larceny,"INDUSTRY",cherry-creek
2016345930,03-Jun-16,03-Jun-16,03-Jun-16,1941 W EVANS AVE,3137806,1672571,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2016215438,07-Apr-16,,07-Apr-16,970 S ONEIDA ST,3166714,1679991,3,322,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",washington-virginia-vale
2016515474,14-Aug-16,14-Aug-16,14-Aug-16,4700 N KINGSTON ST,3180286,1710621,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello
2016542332,25-Aug-16,25-Aug-16,25-Aug-16,1995 S BROADWAY ST,3144121,1673149,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2016549754,28-Aug-16,28-Aug-16,28-Aug-16,3954 N WILLIAMS ST,3150221,1706661,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",cole
2016522530,17-Aug-16,17-Aug-16,17-Aug-16,4875 N VASQUEZ BLVD,3155588,1711556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016346720,03-Jun-16,,03-Jun-16,6359 E EVANS AVE,3164786,1672602,3,322,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",virginia-village
2016664449,17-Oct-16,17-Oct-16,17-Oct-16,2621 S FEDERAL BLVD,3133587,1669407,4,421,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",harvey-park
2016503576,09-Aug-16,,09-Aug-16,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood
2016501289,08-Aug-16,08-Aug-16,08-Aug-16,970 S ONEIDA ST,3166714,1679991,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2016413163,01-Jul-16,01-Jul-16,01-Jul-16,3835 N ELM ST,3160273,1705814,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2016501351,08-Aug-16,08-Aug-16,08-Aug-16,2895 W 8TH AVE,3134093,1690994,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2016324107,24-May-16,24-May-16,24-May-16,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill
2016368338,12-Jun-16,12-Jun-16,12-Jun-16,1955 S QUINCE ST,3168493,1673457,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",indian-creek
201577977,07-Feb-15,07-Feb-15,09-Feb-15,256 N KING ST,3131270,1687701,4,411,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",barnum
201621833,07-Jan-16,,11-Jan-16,754 S BROADWAY ST,3144320,1681252,3,311,3562,DRUG - MARIJUANA POSSESS,Drug Offenses,"INDUSTRY",washington-park-west
2016505750,10-Aug-16,10-Aug-16,10-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
20166004916,24-May-16,24-May-16,24-May-16,2001 S BROADWAY ST,3144120,1673026,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland
2015742621,23-Dec-15,23-Dec-15,23-Dec-15,695 N BRYANT ST,3135289,1690059,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
2015742621,23-Dec-15,23-Dec-15,23-Dec-15,695 N BRYANT ST,3135289,1690059,1,122,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sun-valley
20165003234,14-Aug-16,15-Aug-16,15-Aug-16,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2016345327,02-Jun-16,02-Jun-16,02-Jun-16,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
20166007704,06-Aug-16,06-Aug-16,07-Aug-16,24200 E 78TH AVE,3222676,1730599,7,759,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"NON-INDUSTRY",dia
2016358601,08-Jun-16,,08-Jun-16,909 N LAFAYETTE ST,3148795,1691473,6,622,1316,THREATS TO INJURE,All Other Crimes,"NON-INDUSTRY",cheesman-park
2016596160,17-Sep-16,17-Sep-16,17-Sep-16,399 S HARRISON ST,3157075,1683778,3,312,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",belcaro
2016446883,15-Jul-16,15-Jul-16,15-Jul-16,2323 S LIPAN ST,3140148,1670815,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2016495157,05-Aug-16,05-Aug-16,05-Aug-16,4773 N FOX ST,3142062,1710572,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016635813,04-Oct-16,,04-Oct-16,2154 S JASON ST,3140991,1672049,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
2016666072,17-Oct-16,17-Oct-16,17-Oct-16,5000 E 41ST AVE,3160305,1706930,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2016476703,22-Jul-16,22-Jul-16,28-Jul-16,1075 S JASON ST,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2016501432,08-Aug-16,08-Aug-16,08-Aug-16,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016324309,24-May-16,,24-May-16,12525 E ALBROOK DR,3184585,1710532,5,512,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",montbello
2016497627,06-Aug-16,06-Aug-16,06-Aug-16,5702 E COLFAX AVE,3162682,1694930,2,222,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montclair
2016360323,09-Jun-16,09-Jun-16,09-Jun-16,380 N QUIVAS ST,3138697,1688328,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker
2016453323,18-Jul-16,18-Jul-16,18-Jul-16,219 N VALLEJO ST,3136853,1687732,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2015288724,26-May-15,26-May-15,26-May-15,1250 5TH ST,3137727,1695300,1,123,3560,DRUG - MARIJUANA SELL,Drug Offenses,"NON-INDUSTRY",auraria
2016638187,04-Oct-16,04-Oct-16,05-Oct-16,3845 N HIGH ST,3150382,1706137,2,211,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",cole
2016639543,05-Oct-16,05-Oct-16,05-Oct-16,1454 N SYRACUSE ST,3169185,1694813,2,223,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"NON-INDUSTRY",east-colfax
2016268643,29-Apr-16,,30-Apr-16,2645 S SANTA FE DR,3141468,1668820,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",overland
2016345998,03-Jun-16,03-Jun-16,03-Jun-16,4095 N JACKSON ST,3156492,1707155,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016496274,05-Aug-16,05-Aug-16,05-Aug-16,2101 15TH ST,3138734,1700098,6,612,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",union-station
2016403549,27-Jun-16,27-Jun-16,27-Jun-16,2420 S COLORADO BLVD,3157568,1670426,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",university-hills
2016446788,15-Jul-16,15-Jul-16,15-Jul-16,4935 N YORK ST,3151866,1711453,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2014677313,22-Dec-14,,22-Dec-14,3600 MORRISON RD,3130796,1683641,4,412,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",westwood
2016481334,30-Jul-16,30-Jul-16,30-Jul-16,1346 W CEDAR AVE,3139304,1684887,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde
2016352458,05-Jun-16,,05-Jun-16,1500 N HOOKER ST,3132700,1695052,1,121,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"NON-INDUSTRY",west-colfax
2016365429,11-Jun-16,11-Jun-16,11-Jun-16,688 N BRYANT ST,3135476,1690167,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley
201344958,27-Jan-13,27-Jan-13,28-Jan-13,2008 N FEDERAL BLVD,3133615,1697629,1,121,2399,THEFT - OTHER,Larceny,"INDUSTRY",jefferson-park
2012276199,24-Jun-12,24-Jun-12,24-Jun-12,5885 E EVANS AVE,3163373,1672717,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village
2016534408,22-Aug-16,22-Aug-16,22-Aug-16,2863 LARIMER ST,3145609,1702627,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points
2016505724,10-Aug-16,10-Aug-16,10-Aug-16,2121 E 44TH AVE,3151315,1708666,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016505894,10-Aug-16,10-Aug-16,10-Aug-16,4501 N ADAMS ST,3154888,1709132,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea
2016506158,09-Aug-16,10-Aug-16,10-Aug-16,3925 N ONEIDA ST,3166405,1706487,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill
2016371417,13-Jun-16,13-Jun-16,13-Jun-16,1341 S HUMBOLDT ST,3149083,1677421,3,312,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",washington-park
201635368,17-Jan-16,,17-Jan-16,2426 S FEDERAL BLVD,3133762,1670216,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte
201635368,17-Jan-16,,17-Jan-16,2426 S FEDERAL BLVD,3133762,1670216,4,422,2307,BURGLARY - VENDING MACHINE,Larceny,"INDUSTRY",college-view-south-platte
2016157324,12-Mar-16,12-Mar-16,12-Mar-16,4209 N DELAWARE ST,3142594,1707402,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville
2016110720,21-Feb-16,21-Feb-16,21-Feb-16,7739 E COLFAX AVE,3169284,1695129,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax
2016513172,13-Aug-16,13-Aug-16,13-Aug-16,1075 S JASON ST,3140907,1679196,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park
2016412937,30-Jun-16,30-Jun-16,01-Jul-16,6853 LEETSDALE DR,3166373,1680902,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale
2016619671,26-Sep-16,,27-Sep-16,577 S JASON ST,3140880,1682492,4,412,2399,THEFT - OTHER,Larceny,"INDUSTRY",athmar-park
201695696,14-Feb-16,14-Feb-16,14-Feb-16,2330 N BROADWAY ST,3144218,1700270,6,621,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",five-points
2016457523,19-Jul-16,19-Jul-16,19-Jul-16,4765 N FEDERAL BLVD,3133316,1710497,1,111,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",berkeley
2016505830,10-Aug-16,10-Aug-16,10-Aug-16,2777 S COLORADO BLVD,3157354,1667895,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",wellshire
2012484736,18-Oct-12,18-Oct-12,18-Oct-12,1406 W 38TH AVE,3139631,1705430,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",highland
2016364813,10-Jun-16,10-Jun-16,10-Jun-16,4495 N WASHINGTON ST,3146216,1708700,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville
2016541563,25-Aug-16,25-Aug-16,25-Aug-16,2251 S BROADWAY ST,3144110,1671448,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland
2013116033,12-Mar-13,12-Mar-13,12-Mar-13,5300 N CROWN BLVD,3190128,1713785,5,512,1315,AGGRAVATED ASSAULT,Agg ASLT-Firearm,"NON-INDUSTRY",montbello
